product_id,sku,product_name,category,unit_cost,reorder_point,reorder_quantity,created_at
PROD-00998,SKU-PLU-0998,Plumbing Product 998,Plumbing,422.44,179,435,2026-02-27T14:39:29.179743
PROD-00999,SKU-ELE-0999,Electrical Product 999,Electrical,198.82,79,297,2026-02-27T14:39:29.179746
PROD-01000,SKU-TOO-1000,Tools Product 1000,Tools,108.21,68,341,2026-02-27T14:39:29.179748
PROD-01001,SKU-HIV-1001,HIVE Product 1001,HIVE,242.07,174,319,2026-02-27T14:39:29.179750
PROD-01002,SKU-ELE-1002,Electrical Product 1002,Electrical,167.37,110,207,2026-02-27T14:39:29.179752
PROD-01003,SKU-TOO-1003,Tools Product 1003,Tools,38.68,181,131,2026-02-27T14:39:29.179756
PROD-01004,SKU-TOO-1004,Tools Product 1004,Tools,432.29,166,183,2026-02-27T14:39:29.179760
PROD-01005,SKU-TOO-1005,Tools Product 1005,Tools,229.1,83,319,2026-02-27T14:39:29.179762
PROD-01006,SKU-HIV-1006,HIVE Product 1006,HIVE,185.37,82,445,2026-02-27T14:39:29.179764
PROD-01007,SKU-TOO-1007,Tools Product 1007,Tools,146.28,131,135,2026-02-27T14:39:29.179766
PROD-01008,SKU-TOO-1008,Tools Product 1008,Tools,93.38,181,439,2026-02-27T14:39:29.179769
PROD-01009,SKU-PLU-1009,Plumbing Product 1009,Plumbing,211.06,134,393,2026-02-27T14:39:29.179771
PROD-01010,SKU-PLU-1010,Plumbing Product 1010,Plumbing,82.16,94,303,2026-02-27T14:39:29.179773
PROD-01011,SKU-PLU-1011,Plumbing Product 1011,Plumbing,9.43,150,240,2026-02-27T14:39:29.179776
PROD-01012,SKU-ELE-1012,Electrical Product 1012,Electrical,391.34,170,452,2026-02-27T14:39:29.179778
PROD-01013,SKU-HIV-1013,HIVE Product 1013,HIVE,10.55,103,390,2026-02-27T14:39:29.179780
PROD-01014,SKU-ELE-1014,Electrical Product 1014,Electrical,113.96,122,431,2026-02-27T14:39:29.179782
PROD-01015,SKU-SAF-1015,Safety Product 1015,Safety,99.55,111,286,2026-02-27T14:39:29.179785
PROD-01016,SKU-TOO-1016,Tools Product 1016,Tools,203.97,180,268,2026-02-27T14:39:29.179787
PROD-01017,SKU-TOO-1017,Tools Product 1017,Tools,446.76,168,181,2026-02-27T14:39:29.179789
PROD-01018,SKU-SAF-1018,Safety Product 1018,Safety,427.08,96,470,2026-02-27T14:39:29.179792
PROD-01019,SKU-PLU-1019,Plumbing Product 1019,Plumbing,270.5,143,323,2026-02-27T14:39:29.179796
PROD-01020,SKU-ELE-1020,Electrical Product 1020,Electrical,85.53,200,241,2026-02-27T14:39:29.179798
PROD-01021,SKU-ELE-1021,Electrical Product 1021,Electrical,372.18,61,251,2026-02-27T14:39:29.179800
PROD-01022,SKU-PLU-1022,Plumbing Product 1022,Plumbing,198.91,145,238,2026-02-27T14:39:29.179803
PROD-01023,SKU-SAF-1023,Safety Product 1023,Safety,332.03,172,462,2026-02-27T14:39:29.179805
PROD-01024,SKU-HIV-1024,HIVE Product 1024,HIVE,270.83,94,291,2026-02-27T14:39:29.179809
PROD-01025,SKU-ELE-1025,Electrical Product 1025,Electrical,413.38,145,109,2026-02-27T14:39:29.179811
PROD-01026,SKU-SAF-1026,Safety Product 1026,Safety,313.99,140,230,2026-02-27T14:39:29.179813
PROD-01027,SKU-PLU-1027,Plumbing Product 1027,Plumbing,343.22,98,227,2026-02-27T14:39:29.179816
PROD-01028,SKU-ELE-1028,Electrical Product 1028,Electrical,184.32,78,486,2026-02-27T14:39:29.179818
PROD-01029,SKU-PLU-1029,Plumbing Product 1029,Plumbing,479.34,200,455,2026-02-27T14:39:29.179822
PROD-01030,SKU-TOO-1030,Tools Product 1030,Tools,150.81,175,131,2026-02-27T14:39:29.179824
PROD-01031,SKU-TOO-1031,Tools Product 1031,Tools,213.32,141,205,2026-02-27T14:39:29.179827
PROD-01032,SKU-TOO-1032,Tools Product 1032,Tools,123.03,200,339,2026-02-27T14:39:29.179829
PROD-01033,SKU-HIV-1033,HIVE Product 1033,HIVE,298.12,92,472,2026-02-27T14:39:29.179831
PROD-01034,SKU-TOO-1034,Tools Product 1034,Tools,242.96,107,357,2026-02-27T14:39:29.179834
PROD-01035,SKU-PLU-1035,Plumbing Product 1035,Plumbing,162.31,74,472,2026-02-27T14:39:29.179837
PROD-01036,SKU-HIV-1036,HIVE Product 1036,HIVE,422.02,89,105,2026-02-27T14:39:29.179839
PROD-01037,SKU-SAF-1037,Safety Product 1037,Safety,339.06,159,193,2026-02-27T14:39:29.179842
PROD-01038,SKU-HIV-1038,HIVE Product 1038,HIVE,147.14,73,111,2026-02-27T14:39:29.179844
PROD-01039,SKU-ELE-1039,Electrical Product 1039,Electrical,254.55,163,375,2026-02-27T14:39:29.179846
PROD-01040,SKU-SAF-1040,Safety Product 1040,Safety,87.72,128,181,2026-02-27T14:39:29.179849
PROD-01041,SKU-SAF-1041,Safety Product 1041,Safety,324.32,91,354,2026-02-27T14:39:29.179851
PROD-01042,SKU-ELE-1042,Electrical Product 1042,Electrical,52.21,88,120,2026-02-27T14:39:29.179854
PROD-01043,SKU-PLU-1043,Plumbing Product 1043,Plumbing,49.13,53,498,2026-02-27T14:39:29.179857
PROD-01044,SKU-TOO-1044,Tools Product 1044,Tools,19.84,142,126,2026-02-27T14:39:29.179860
PROD-01045,SKU-PLU-1045,Plumbing Product 1045,Plumbing,64.81,145,160,2026-02-27T14:39:29.179862
PROD-01046,SKU-HIV-1046,HIVE Product 1046,HIVE,157.35,193,454,2026-02-27T14:39:29.179864
PROD-01047,SKU-TOO-1047,Tools Product 1047,Tools,201.01,126,178,2026-02-27T14:39:29.179866
PROD-01048,SKU-PLU-1048,Plumbing Product 1048,Plumbing,13.1,189,207,2026-02-27T14:39:29.179869
PROD-01049,SKU-HIV-1049,HIVE Product 1049,HIVE,201.91,196,204,2026-02-27T14:39:29.179871
PROD-01050,SKU-TOO-1050,Tools Product 1050,Tools,297.18,53,389,2026-02-27T14:39:29.179873
PROD-01051,SKU-HIV-1051,HIVE Product 1051,HIVE,98.53,128,111,2026-02-27T14:39:29.179879
PROD-01052,SKU-HIV-1052,HIVE Product 1052,HIVE,8.83,180,220,2026-02-27T14:39:29.179881
PROD-01053,SKU-SAF-1053,Safety Product 1053,Safety,195.67,149,118,2026-02-27T14:39:29.179883
PROD-01054,SKU-HIV-1054,HIVE Product 1054,HIVE,270.91,103,410,2026-02-27T14:39:29.179885
PROD-01055,SKU-ELE-1055,Electrical Product 1055,Electrical,48.27,126,181,2026-02-27T14:39:29.179888
PROD-01056,SKU-TOO-1056,Tools Product 1056,Tools,213.6,66,432,2026-02-27T14:39:29.179890
PROD-01057,SKU-SAF-1057,Safety Product 1057,Safety,65.93,187,179,2026-02-27T14:39:29.179892
PROD-01058,SKU-SAF-1058,Safety Product 1058,Safety,455.77,95,252,2026-02-27T14:39:29.179895
PROD-01059,SKU-SAF-1059,Safety Product 1059,Safety,255.33,51,420,2026-02-27T14:39:29.179897
PROD-01060,SKU-ELE-1060,Electrical Product 1060,Electrical,41.13,142,304,2026-02-27T14:39:29.179899
PROD-01061,SKU-HIV-1061,HIVE Product 1061,HIVE,367.68,171,340,2026-02-27T14:39:29.179902
PROD-01062,SKU-ELE-1062,Electrical Product 1062,Electrical,340.84,156,331,2026-02-27T14:39:29.179904
PROD-01063,SKU-SAF-1063,Safety Product 1063,Safety,102.19,160,406,2026-02-27T14:39:29.179908
PROD-01064,SKU-PLU-1064,Plumbing Product 1064,Plumbing,498.63,186,109,2026-02-27T14:39:29.179910
PROD-01065,SKU-ELE-1065,Electrical Product 1065,Electrical,92.8,67,468,2026-02-27T14:39:29.179913
PROD-01066,SKU-PLU-1066,Plumbing Product 1066,Plumbing,139.49,77,475,2026-02-27T14:39:29.179916
PROD-01067,SKU-HIV-1067,HIVE Product 1067,HIVE,210.38,166,424,2026-02-27T14:39:29.179919
PROD-01068,SKU-ELE-1068,Electrical Product 1068,Electrical,281.84,110,151,2026-02-27T14:39:29.179921
PROD-01069,SKU-HIV-1069,HIVE Product 1069,HIVE,429.35,100,160,2026-02-27T14:39:29.179923
PROD-01070,SKU-TOO-1070,Tools Product 1070,Tools,90.39,188,218,2026-02-27T14:39:29.179925
PROD-01071,SKU-TOO-1071,Tools Product 1071,Tools,200.91,146,453,2026-02-27T14:39:29.179928
PROD-01072,SKU-TOO-1072,Tools Product 1072,Tools,494.45,129,293,2026-02-27T14:39:29.179930
PROD-01073,SKU-HIV-1073,HIVE Product 1073,HIVE,462.87,110,155,2026-02-27T14:39:29.179932
PROD-01074,SKU-TOO-1074,Tools Product 1074,Tools,159.88,93,303,2026-02-27T14:39:29.179935
PROD-01075,SKU-ELE-1075,Electrical Product 1075,Electrical,168.46,60,458,2026-02-27T14:39:29.179937
PROD-01076,SKU-SAF-1076,Safety Product 1076,Safety,175.52,138,351,2026-02-27T14:39:29.179939
PROD-01077,SKU-TOO-1077,Tools Product 1077,Tools,26.75,119,304,2026-02-27T14:39:29.179941
PROD-01078,SKU-PLU-1078,Plumbing Product 1078,Plumbing,187.87,194,376,2026-02-27T14:39:29.179944
PROD-01079,SKU-SAF-1079,Safety Product 1079,Safety,76.04,194,457,2026-02-27T14:39:29.179946
PROD-01080,SKU-TOO-1080,Tools Product 1080,Tools,107.86,116,355,2026-02-27T14:39:29.179950
PROD-01081,SKU-ELE-1081,Electrical Product 1081,Electrical,476.0,119,210,2026-02-27T14:39:29.179952
PROD-01082,SKU-ELE-1082,Electrical Product 1082,Electrical,415.5,116,191,2026-02-27T14:39:29.179957
PROD-01083,SKU-SAF-1083,Safety Product 1083,Safety,266.05,99,264,2026-02-27T14:39:29.179959
PROD-01084,SKU-PLU-1084,Plumbing Product 1084,Plumbing,326.36,121,224,2026-02-27T14:39:29.179962
PROD-01085,SKU-PLU-1085,Plumbing Product 1085,Plumbing,339.26,64,284,2026-02-27T14:39:29.179964
PROD-01086,SKU-PLU-1086,Plumbing Product 1086,Plumbing,346.41,128,349,2026-02-27T14:39:29.179966
PROD-01087,SKU-PLU-1087,Plumbing Product 1087,Plumbing,221.37,71,273,2026-02-27T14:39:29.179968
PROD-01088,SKU-HIV-1088,HIVE Product 1088,HIVE,219.14,124,486,2026-02-27T14:39:29.179971
PROD-01089,SKU-HIV-1089,HIVE Product 1089,HIVE,219.04,76,440,2026-02-27T14:39:29.179973
PROD-01090,SKU-SAF-1090,Safety Product 1090,Safety,423.77,142,493,2026-02-27T14:39:29.179976
PROD-01091,SKU-ELE-1091,Electrical Product 1091,Electrical,126.85,98,496,2026-02-27T14:39:29.179978
PROD-01092,SKU-PLU-1092,Plumbing Product 1092,Plumbing,255.55,156,248,2026-02-27T14:39:29.179980
PROD-01093,SKU-PLU-1093,Plumbing Product 1093,Plumbing,114.06,183,500,2026-02-27T14:39:29.179983
PROD-01094,SKU-PLU-1094,Plumbing Product 1094,Plumbing,360.23,118,362,2026-02-27T14:39:29.179985
PROD-01095,SKU-SAF-1095,Safety Product 1095,Safety,364.56,137,253,2026-02-27T14:39:29.179987
PROD-01096,SKU-PLU-1096,Plumbing Product 1096,Plumbing,106.09,194,114,2026-02-27T14:39:29.179990
PROD-01097,SKU-PLU-1097,Plumbing Product 1097,Plumbing,161.96,195,158,2026-02-27T14:39:29.179992
PROD-01098,SKU-HIV-1098,HIVE Product 1098,HIVE,353.18,195,141,2026-02-27T14:39:29.179996
PROD-01099,SKU-PLU-1099,Plumbing Product 1099,Plumbing,43.22,81,493,2026-02-27T14:39:29.179999
PROD-01100,SKU-PLU-1100,Plumbing Product 1100,Plumbing,347.97,79,215,2026-02-27T14:39:29.180001
PROD-01101,SKU-SAF-1101,Safety Product 1101,Safety,102.42,197,377,2026-02-27T14:39:29.180005
PROD-01102,SKU-PLU-1102,Plumbing Product 1102,Plumbing,139.48,74,367,2026-02-27T14:39:29.180009
PROD-01103,SKU-ELE-1103,Electrical Product 1103,Electrical,156.65,60,397,2026-02-27T14:39:29.180011
PROD-01104,SKU-TOO-1104,Tools Product 1104,Tools,260.62,96,272,2026-02-27T14:39:29.180013
PROD-01105,SKU-TOO-1105,Tools Product 1105,Tools,325.92,193,474,2026-02-27T14:39:29.180015
PROD-01106,SKU-TOO-1106,Tools Product 1106,Tools,476.87,137,257,2026-02-27T14:39:29.180018
PROD-01107,SKU-SAF-1107,Safety Product 1107,Safety,373.58,136,183,2026-02-27T14:39:29.180020
PROD-01108,SKU-ELE-1108,Electrical Product 1108,Electrical,281.74,150,157,2026-02-27T14:39:29.180022
PROD-01109,SKU-TOO-1109,Tools Product 1109,Tools,85.52,82,374,2026-02-27T14:39:29.180025
PROD-01110,SKU-SAF-1110,Safety Product 1110,Safety,288.13,126,140,2026-02-27T14:39:29.180027
PROD-01111,SKU-HIV-1111,HIVE Product 1111,HIVE,360.32,93,303,2026-02-27T14:39:29.180030
PROD-01112,SKU-PLU-1112,Plumbing Product 1112,Plumbing,316.84,58,202,2026-02-27T14:39:29.180032
PROD-01113,SKU-TOO-1113,Tools Product 1113,Tools,459.31,108,203,2026-02-27T14:39:29.180034
PROD-01114,SKU-TOO-1114,Tools Product 1114,Tools,96.45,143,237,2026-02-27T14:39:29.180038
PROD-01115,SKU-TOO-1115,Tools Product 1115,Tools,496.82,132,469,2026-02-27T14:39:29.180040
PROD-01116,SKU-TOO-1116,Tools Product 1116,Tools,39.87,182,226,2026-02-27T14:39:29.180042
PROD-01117,SKU-PLU-1117,Plumbing Product 1117,Plumbing,171.78,72,138,2026-02-27T14:39:29.180045
PROD-01118,SKU-HIV-1118,HIVE Product 1118,HIVE,247.31,116,108,2026-02-27T14:39:29.180047
PROD-01119,SKU-ELE-1119,Electrical Product 1119,Electrical,216.93,173,215,2026-02-27T14:39:29.180049
PROD-01120,SKU-PLU-1120,Plumbing Product 1120,Plumbing,495.25,162,128,2026-02-27T14:39:29.180051
PROD-01121,SKU-SAF-1121,Safety Product 1121,Safety,27.49,138,459,2026-02-27T14:39:29.180055
PROD-01122,SKU-HIV-1122,HIVE Product 1122,HIVE,447.34,178,353,2026-02-27T14:39:29.180058
PROD-01123,SKU-SAF-1123,Safety Product 1123,Safety,230.72,133,462,2026-02-27T14:39:29.180060
PROD-01124,SKU-ELE-1124,Electrical Product 1124,Electrical,447.38,67,178,2026-02-27T14:39:29.180062
PROD-01125,SKU-SAF-1125,Safety Product 1125,Safety,328.11,151,109,2026-02-27T14:39:29.180065
PROD-01126,SKU-HIV-1126,HIVE Product 1126,HIVE,439.53,83,411,2026-02-27T14:39:29.180067
PROD-01127,SKU-SAF-1127,Safety Product 1127,Safety,142.07,87,176,2026-02-27T14:39:29.180069
PROD-01128,SKU-ELE-1128,Electrical Product 1128,Electrical,478.94,69,216,2026-02-27T14:39:29.180072
PROD-01129,SKU-TOO-1129,Tools Product 1129,Tools,267.92,68,458,2026-02-27T14:39:29.180074
PROD-01130,SKU-HIV-1130,HIVE Product 1130,HIVE,269.74,90,218,2026-02-27T14:39:29.180078
PROD-01131,SKU-PLU-1131,Plumbing Product 1131,Plumbing,129.37,110,411,2026-02-27T14:39:29.180081
PROD-01132,SKU-TOO-1132,Tools Product 1132,Tools,188.41,106,342,2026-02-27T14:39:29.180085
PROD-01133,SKU-PLU-1133,Plumbing Product 1133,Plumbing,222.27,174,227,2026-02-27T14:39:29.180087
PROD-01134,SKU-TOO-1134,Tools Product 1134,Tools,194.4,170,322,2026-02-27T14:39:29.180089
PROD-01135,SKU-SAF-1135,Safety Product 1135,Safety,68.26,197,406,2026-02-27T14:39:29.180092
PROD-01136,SKU-HIV-1136,HIVE Product 1136,HIVE,314.16,123,493,2026-02-27T14:39:29.180095
PROD-01137,SKU-SAF-1137,Safety Product 1137,Safety,9.12,60,225,2026-02-27T14:39:29.180097
PROD-01138,SKU-SAF-1138,Safety Product 1138,Safety,399.63,180,187,2026-02-27T14:39:29.180099
PROD-01139,SKU-TOO-1139,Tools Product 1139,Tools,160.7,151,157,2026-02-27T14:39:29.180101
PROD-01140,SKU-SAF-1140,Safety Product 1140,Safety,122.74,200,335,2026-02-27T14:39:29.180104
PROD-01141,SKU-SAF-1141,Safety Product 1141,Safety,28.04,82,107,2026-02-27T14:39:29.180107
PROD-01142,SKU-HIV-1142,HIVE Product 1142,HIVE,389.2,84,392,2026-02-27T14:39:29.180110
PROD-01143,SKU-SAF-1143,Safety Product 1143,Safety,83.52,198,220,2026-02-27T14:39:29.180112
PROD-01144,SKU-SAF-1144,Safety Product 1144,Safety,62.73,166,416,2026-02-27T14:39:29.180114
PROD-01145,SKU-HIV-1145,HIVE Product 1145,HIVE,112.67,139,430,2026-02-27T14:39:29.180117
PROD-01146,SKU-SAF-1146,Safety Product 1146,Safety,243.93,63,410,2026-02-27T14:39:29.180120
PROD-01147,SKU-PLU-1147,Plumbing Product 1147,Plumbing,48.31,67,393,2026-02-27T14:39:29.180122
PROD-01148,SKU-HIV-1148,HIVE Product 1148,HIVE,284.72,185,474,2026-02-27T14:39:29.180125
PROD-01149,SKU-ELE-1149,Electrical Product 1149,Electrical,450.73,178,323,2026-02-27T14:39:29.180127
PROD-01150,SKU-PLU-1150,Plumbing Product 1150,Plumbing,216.44,135,240,2026-02-27T14:39:29.180129
PROD-01151,SKU-ELE-1151,Electrical Product 1151,Electrical,497.59,62,186,2026-02-27T14:39:29.180132
PROD-01152,SKU-TOO-1152,Tools Product 1152,Tools,8.01,146,119,2026-02-27T14:39:29.180134
PROD-01153,SKU-PLU-1153,Plumbing Product 1153,Plumbing,242.02,120,432,2026-02-27T14:39:29.180136
PROD-01154,SKU-SAF-1154,Safety Product 1154,Safety,115.79,107,253,2026-02-27T14:39:29.180139
PROD-01155,SKU-TOO-1155,Tools Product 1155,Tools,203.26,186,265,2026-02-27T14:39:29.180141
PROD-01156,SKU-TOO-1156,Tools Product 1156,Tools,139.69,93,346,2026-02-27T14:39:29.180143
PROD-01157,SKU-HIV-1157,HIVE Product 1157,HIVE,357.64,133,354,2026-02-27T14:39:29.180146
PROD-01158,SKU-TOO-1158,Tools Product 1158,Tools,28.48,130,164,2026-02-27T14:39:29.180148
PROD-01159,SKU-TOO-1159,Tools Product 1159,Tools,437.69,129,493,2026-02-27T14:39:29.180151
PROD-01160,SKU-SAF-1160,Safety Product 1160,Safety,132.85,79,345,2026-02-27T14:39:29.180154
PROD-01161,SKU-ELE-1161,Electrical Product 1161,Electrical,368.68,86,465,2026-02-27T14:39:29.180156
PROD-01162,SKU-HIV-1162,HIVE Product 1162,HIVE,44.37,165,214,2026-02-27T14:39:29.180160
PROD-01163,SKU-PLU-1163,Plumbing Product 1163,Plumbing,105.07,98,369,2026-02-27T14:39:29.180163
PROD-01164,SKU-ELE-1164,Electrical Product 1164,Electrical,351.33,81,298,2026-02-27T14:39:29.180165
PROD-01165,SKU-ELE-1165,Electrical Product 1165,Electrical,294.59,86,158,2026-02-27T14:39:29.180167
PROD-01166,SKU-SAF-1166,Safety Product 1166,Safety,391.32,141,384,2026-02-27T14:39:29.180169
PROD-01167,SKU-SAF-1167,Safety Product 1167,Safety,352.73,149,371,2026-02-27T14:39:29.180172
PROD-01168,SKU-SAF-1168,Safety Product 1168,Safety,360.92,128,155,2026-02-27T14:39:29.180174
PROD-01169,SKU-SAF-1169,Safety Product 1169,Safety,451.49,155,369,2026-02-27T14:39:29.180176
PROD-01170,SKU-HIV-1170,HIVE Product 1170,HIVE,229.05,99,245,2026-02-27T14:39:29.180179
PROD-01171,SKU-PLU-1171,Plumbing Product 1171,Plumbing,403.41,184,335,2026-02-27T14:39:29.180181
PROD-01172,SKU-HIV-1172,HIVE Product 1172,HIVE,339.58,104,272,2026-02-27T14:39:29.180183
PROD-01173,SKU-ELE-1173,Electrical Product 1173,Electrical,342.61,198,227,2026-02-27T14:39:29.180186
PROD-01174,SKU-PLU-1174,Plumbing Product 1174,Plumbing,129.51,77,130,2026-02-27T14:39:29.180188
PROD-01175,SKU-PLU-1175,Plumbing Product 1175,Plumbing,476.16,65,203,2026-02-27T14:39:29.180190
PROD-01176,SKU-SAF-1176,Safety Product 1176,Safety,455.66,139,493,2026-02-27T14:39:29.180193
PROD-01177,SKU-HIV-1177,HIVE Product 1177,HIVE,106.81,97,194,2026-02-27T14:39:29.180195
PROD-01178,SKU-PLU-1178,Plumbing Product 1178,Plumbing,346.79,194,346,2026-02-27T14:39:29.180199
PROD-01179,SKU-ELE-1179,Electrical Product 1179,Electrical,248.25,114,356,2026-02-27T14:39:29.180201
PROD-01180,SKU-SAF-1180,Safety Product 1180,Safety,485.36,69,497,2026-02-27T14:39:29.180205
PROD-01181,SKU-TOO-1181,Tools Product 1181,Tools,199.49,100,454,2026-02-27T14:39:29.180208
PROD-01182,SKU-PLU-1182,Plumbing Product 1182,Plumbing,426.44,190,396,2026-02-27T14:39:29.180210
PROD-01183,SKU-TOO-1183,Tools Product 1183,Tools,431.77,140,433,2026-02-27T14:39:29.180214
PROD-01184,SKU-PLU-1184,Plumbing Product 1184,Plumbing,213.01,121,208,2026-02-27T14:39:29.180216
PROD-01185,SKU-PLU-1185,Plumbing Product 1185,Plumbing,10.88,129,311,2026-02-27T14:39:29.180219
PROD-01186,SKU-HIV-1186,HIVE Product 1186,HIVE,33.96,92,177,2026-02-27T14:39:29.180221
PROD-01187,SKU-ELE-1187,Electrical Product 1187,Electrical,38.53,185,432,2026-02-27T14:39:29.180223
PROD-01188,SKU-HIV-1188,HIVE Product 1188,HIVE,254.32,130,234,2026-02-27T14:39:29.180226
PROD-01189,SKU-TOO-1189,Tools Product 1189,Tools,293.4,168,425,2026-02-27T14:39:29.180228
PROD-01190,SKU-HIV-1190,HIVE Product 1190,HIVE,165.99,141,251,2026-02-27T14:39:29.180230
PROD-01191,SKU-TOO-1191,Tools Product 1191,Tools,117.45,84,119,2026-02-27T14:39:29.180233
PROD-01192,SKU-ELE-1192,Electrical Product 1192,Electrical,321.66,99,184,2026-02-27T14:39:29.180235
PROD-01193,SKU-HIV-1193,HIVE Product 1193,HIVE,358.38,107,386,2026-02-27T14:39:29.180237
PROD-01194,SKU-HIV-1194,HIVE Product 1194,HIVE,412.68,177,489,2026-02-27T14:39:29.180241
PROD-01195,SKU-ELE-1195,Electrical Product 1195,Electrical,354.64,71,219,2026-02-27T14:39:29.180243
PROD-01196,SKU-SAF-1196,Safety Product 1196,Safety,131.79,88,461,2026-02-27T14:39:29.180246
PROD-01197,SKU-SAF-1197,Safety Product 1197,Safety,233.96,143,362,2026-02-27T14:39:29.180248
PROD-01198,SKU-PLU-1198,Plumbing Product 1198,Plumbing,151.88,112,182,2026-02-27T14:39:29.180251
PROD-01199,SKU-ELE-1199,Electrical Product 1199,Electrical,283.99,141,228,2026-02-27T14:39:29.180254
PROD-01200,SKU-SAF-1200,Safety Product 1200,Safety,115.08,125,216,2026-02-27T14:39:29.180257
PROD-01201,SKU-TOO-1201,Tools Product 1201,Tools,292.79,50,138,2026-02-27T14:39:29.180259
PROD-01202,SKU-ELE-1202,Electrical Product 1202,Electrical,407.11,151,207,2026-02-27T14:39:29.180261
PROD-01203,SKU-ELE-1203,Electrical Product 1203,Electrical,382.84,192,291,2026-02-27T14:39:29.180263
PROD-01204,SKU-TOO-1204,Tools Product 1204,Tools,381.6,176,195,2026-02-27T14:39:29.180266
PROD-01205,SKU-PLU-1205,Plumbing Product 1205,Plumbing,116.5,97,216,2026-02-27T14:39:29.180268
PROD-01206,SKU-HIV-1206,HIVE Product 1206,HIVE,17.28,105,301,2026-02-27T14:39:29.180271
PROD-01207,SKU-HIV-1207,HIVE Product 1207,HIVE,288.36,158,114,2026-02-27T14:39:29.180273
PROD-01208,SKU-SAF-1208,Safety Product 1208,Safety,196.44,165,186,2026-02-27T14:39:29.180275
PROD-01209,SKU-PLU-1209,Plumbing Product 1209,Plumbing,208.91,53,389,2026-02-27T14:39:29.180278
PROD-01210,SKU-HIV-1210,HIVE Product 1210,HIVE,211.87,160,382,2026-02-27T14:39:29.180282
PROD-01211,SKU-PLU-1211,Plumbing Product 1211,Plumbing,302.2,126,101,2026-02-27T14:39:29.180284
PROD-01212,SKU-TOO-1212,Tools Product 1212,Tools,36.77,181,294,2026-02-27T14:39:29.180287
PROD-01213,SKU-TOO-1213,Tools Product 1213,Tools,254.2,136,405,2026-02-27T14:39:29.180290
PROD-01214,SKU-TOO-1214,Tools Product 1214,Tools,29.81,86,335,2026-02-27T14:39:29.180293
PROD-01215,SKU-HIV-1215,HIVE Product 1215,HIVE,253.99,134,372,2026-02-27T14:39:29.180295
PROD-01216,SKU-HIV-1216,HIVE Product 1216,HIVE,189.67,65,415,2026-02-27T14:39:29.180297
PROD-01217,SKU-SAF-1217,Safety Product 1217,Safety,34.02,73,326,2026-02-27T14:39:29.180300
PROD-01218,SKU-PLU-1218,Plumbing Product 1218,Plumbing,381.67,143,422,2026-02-27T14:39:29.180302
PROD-01219,SKU-SAF-1219,Safety Product 1219,Safety,475.95,128,318,2026-02-27T14:39:29.180306
PROD-01220,SKU-ELE-1220,Electrical Product 1220,Electrical,354.24,69,392,2026-02-27T14:39:29.180308
PROD-01221,SKU-TOO-1221,Tools Product 1221,Tools,384.61,131,451,2026-02-27T14:39:29.180311
PROD-01222,SKU-HIV-1222,HIVE Product 1222,HIVE,37.7,178,378,2026-02-27T14:39:29.180313
PROD-01223,SKU-TOO-1223,Tools Product 1223,Tools,268.73,130,256,2026-02-27T14:39:29.180315
PROD-01224,SKU-SAF-1224,Safety Product 1224,Safety,283.71,68,333,2026-02-27T14:39:29.180318
PROD-01225,SKU-HIV-1225,HIVE Product 1225,HIVE,268.25,72,389,2026-02-27T14:39:29.180320
PROD-01226,SKU-TOO-1226,Tools Product 1226,Tools,460.3,183,177,2026-02-27T14:39:29.180324
PROD-01227,SKU-SAF-1227,Safety Product 1227,Safety,19.94,82,355,2026-02-27T14:39:29.180326
PROD-01228,SKU-ELE-1228,Electrical Product 1228,Electrical,401.06,152,398,2026-02-27T14:39:29.180328
PROD-01229,SKU-TOO-1229,Tools Product 1229,Tools,355.21,166,105,2026-02-27T14:39:29.180331
PROD-01230,SKU-ELE-1230,Electrical Product 1230,Electrical,443.68,70,317,2026-02-27T14:39:29.180333
PROD-01231,SKU-HIV-1231,HIVE Product 1231,HIVE,80.36,173,264,2026-02-27T14:39:29.180336
PROD-01232,SKU-HIV-1232,HIVE Product 1232,HIVE,467.03,55,357,2026-02-27T14:39:29.180338
PROD-01233,SKU-ELE-1233,Electrical Product 1233,Electrical,166.33,52,213,2026-02-27T14:39:29.180342
PROD-01234,SKU-HIV-1234,HIVE Product 1234,HIVE,296.33,132,419,2026-02-27T14:39:29.180344
PROD-01235,SKU-PLU-1235,Plumbing Product 1235,Plumbing,493.84,75,471,2026-02-27T14:39:29.180347
PROD-01236,SKU-TOO-1236,Tools Product 1236,Tools,222.56,89,273,2026-02-27T14:39:29.180349
PROD-01237,SKU-HIV-1237,HIVE Product 1237,HIVE,241.23,123,416,2026-02-27T14:39:29.180351
PROD-01238,SKU-ELE-1238,Electrical Product 1238,Electrical,119.1,74,359,2026-02-27T14:39:29.180355
PROD-01239,SKU-HIV-1239,HIVE Product 1239,HIVE,195.04,143,367,2026-02-27T14:39:29.180357
PROD-01240,SKU-TOO-1240,Tools Product 1240,Tools,327.35,148,290,2026-02-27T14:39:29.180360
PROD-01241,SKU-SAF-1241,Safety Product 1241,Safety,42.52,113,195,2026-02-27T14:39:29.180362
PROD-01242,SKU-PLU-1242,Plumbing Product 1242,Plumbing,460.96,95,205,2026-02-27T14:39:29.180366
PROD-01243,SKU-HIV-1243,HIVE Product 1243,HIVE,363.14,110,266,2026-02-27T14:39:29.180368
