so_id,order_date,warehouse_id,status,created_at
SO-cd4f3d8f7715,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-03f3c42d9d72,2025-08-03,WH_North,completed,2025-08-03T14:39:29.187794
SO-33e512a7b3d4,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-1f28cf8fb127,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-2a2246541a18,2025-08-03,WH_Midland,completed,2025-08-03T14:39:29.187794
SO-069d6c0fa3fd,2025-08-03,WH_Midland,completed,2025-08-03T14:39:29.187794
SO-1a396e77a36f,2025-08-03,WH_North,completed,2025-08-03T14:39:29.187794
SO-bb65acfb260b,2025-08-03,WH_North,completed,2025-08-03T14:39:29.187794
SO-a3af6743888f,2025-08-03,WH_North,completed,2025-08-03T14:39:29.187794
SO-61e749622492,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-7fb798a22707,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-bbff34b3544d,2025-08-03,WH_Midland,completed,2025-08-03T14:39:29.187794
SO-789a9fbc707a,2025-08-03,WH_North,completed,2025-08-03T14:39:29.187794
SO-5b84c2a3857b,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-c7229a2a45e6,2025-08-03,WH_North,completed,2025-08-03T14:39:29.187794
SO-726ae14b6a7d,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-3a50b3105066,2025-08-03,WH_North,completed,2025-08-03T14:39:29.187794
SO-05f8a494d9f5,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-387a3da09850,2025-08-03,WH_North,completed,2025-08-03T14:39:29.187794
SO-1d114fb4f64c,2025-08-03,WH_Midland,completed,2025-08-03T14:39:29.187794
SO-ce060b07eb26,2025-08-03,WH_North,completed,2025-08-03T14:39:29.187794
SO-cc7a67d93daf,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-e63376b66d21,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-7480305efd54,2025-08-03,WH1_South,completed,2025-08-03T14:39:29.187794
SO-f507ca56b6ce,2025-08-03,WH_Midland,completed,2025-08-03T14:39:29.187794
SO-fb76a9f4408a,2025-08-04,WH_North,completed,2025-08-04T14:39:29.187794
SO-55a1e2fffc67,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-460fdc6f1005,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-72fcdb5cd39b,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-28a1e8690e21,2025-08-04,WH1_South,completed,2025-08-04T14:39:29.187794
SO-97fe094e0d96,2025-08-04,WH1_South,completed,2025-08-04T14:39:29.187794
SO-0a0c936e20f6,2025-08-04,WH_North,completed,2025-08-04T14:39:29.187794
SO-84e7ca16351a,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-3df4b8b7ef24,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-68cc5833b8bc,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-98be0a9816c3,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-ff5d0e75f710,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-15288000236d,2025-08-04,WH1_South,completed,2025-08-04T14:39:29.187794
SO-7bf35e460dd5,2025-08-04,WH1_South,completed,2025-08-04T14:39:29.187794
SO-2da327ccf417,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-63c61ff01695,2025-08-04,WH1_South,completed,2025-08-04T14:39:29.187794
SO-e193da3acfa4,2025-08-04,WH_North,completed,2025-08-04T14:39:29.187794
SO-53b109c99af8,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-d9829a89911a,2025-08-04,WH1_South,completed,2025-08-04T14:39:29.187794
SO-c8d9778c0d75,2025-08-04,WH_North,completed,2025-08-04T14:39:29.187794
SO-4be29c947a1a,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-f2f11666d6d2,2025-08-04,WH1_South,completed,2025-08-04T14:39:29.187794
SO-5fe459d72f64,2025-08-04,WH1_South,completed,2025-08-04T14:39:29.187794
SO-b476778d00b1,2025-08-04,WH_North,completed,2025-08-04T14:39:29.187794
SO-5625201b11ae,2025-08-04,WH_North,completed,2025-08-04T14:39:29.187794
SO-da2e6988200b,2025-08-04,WH1_South,completed,2025-08-04T14:39:29.187794
SO-48f2f676d7fd,2025-08-04,WH_North,completed,2025-08-04T14:39:29.187794
SO-bc6b78b73370,2025-08-04,WH_North,completed,2025-08-04T14:39:29.187794
SO-80d97d1b0d0d,2025-08-04,WH_North,completed,2025-08-04T14:39:29.187794
SO-cd99b4f4662b,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-92f42b3fa773,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-9a06d3ba4a30,2025-08-04,WH_Midland,completed,2025-08-04T14:39:29.187794
SO-a1e8b112bd6b,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-206c849c4f01,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-58196ad7d97b,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-87cf861cfca3,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-279408ce1442,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-cd5d94af1280,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-610c32b0fb8c,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-09ad6d11fdda,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-2f43b968bf95,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-b12f26b6d917,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-7b8154494af5,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-2a32083ace55,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-72deda4499bb,2025-08-05,WH1_South,completed,2025-08-05T14:39:29.187794
SO-ea1a9dd5c323,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-277385178a17,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-d17bd49b2e9a,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-ba4ecd6bc777,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-1fdd5ed503fb,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-491259482efc,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-8e6ca8bd1f50,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-ad38552d1791,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-07a788752f85,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-3ef2f5d73278,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-eae0893c0a27,2025-08-05,WH1_South,completed,2025-08-05T14:39:29.187794
SO-d1e769d5ed39,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-c445f5c27023,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-c49877c83719,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-72f3950fead7,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-84b668ee4295,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-db011ebd7699,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-1ae5d56f7c0f,2025-08-05,WH1_South,completed,2025-08-05T14:39:29.187794
SO-001ba55ee3f2,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-960ffc99bab8,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-900013114577,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-e64539ed6637,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-4c9c35cc2d94,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-553aa20f35f5,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-fa83f87b86e2,2025-08-05,WH1_South,completed,2025-08-05T14:39:29.187794
SO-0b0c04869b79,2025-08-05,WH1_South,completed,2025-08-05T14:39:29.187794
SO-902cbb1d49ed,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-e53a4d366edc,2025-08-05,WH1_South,completed,2025-08-05T14:39:29.187794
SO-5454a20943cc,2025-08-05,WH1_South,completed,2025-08-05T14:39:29.187794
SO-9625a94a50e7,2025-08-05,WH1_South,completed,2025-08-05T14:39:29.187794
SO-a4f39f291bdc,2025-08-05,WH_North,completed,2025-08-05T14:39:29.187794
SO-69513b583555,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-7bf267f936a0,2025-08-05,WH_Midland,completed,2025-08-05T14:39:29.187794
SO-354284c8630a,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-144672ca0c3f,2025-08-06,WH_Midland,completed,2025-08-06T14:39:29.187794
SO-a5ea6d1204d4,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-b3f7a439331a,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-6bad88ff049d,2025-08-06,WH_Midland,completed,2025-08-06T14:39:29.187794
SO-f0063df44756,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-98a767e8c6bd,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-0f78c7f82912,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-5631339b7dc5,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-60f4c1892341,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-d33bc5a4977c,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-0d3d3bd049c1,2025-08-06,WH_Midland,completed,2025-08-06T14:39:29.187794
SO-4cb35c1402b6,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-abc166e3d029,2025-08-06,WH_Midland,completed,2025-08-06T14:39:29.187794
SO-e33d3ad20440,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-e50bf7288761,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-3115996dd612,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-447fe648cdb8,2025-08-06,WH_Midland,completed,2025-08-06T14:39:29.187794
SO-17a1946bedbc,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-ea8ef9900a9d,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-ecf841c35189,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-e0641f58033e,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-ff245d0b1df6,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-f7626fc22bfb,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-50891f510f25,2025-08-06,WH_Midland,completed,2025-08-06T14:39:29.187794
SO-a06a885faf8a,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-37798e4fa22c,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-cfa7c398ec45,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-683927bf12cf,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-054826a9061f,2025-08-06,WH1_South,completed,2025-08-06T14:39:29.187794
SO-b49055b07e24,2025-08-06,WH_North,completed,2025-08-06T14:39:29.187794
SO-2b98299aa772,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-6708040ee256,2025-08-07,WH_North,completed,2025-08-07T14:39:29.187794
SO-e601360de66c,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-7721d2d2e5cf,2025-08-07,WH_North,completed,2025-08-07T14:39:29.187794
SO-38cbdb8837df,2025-08-07,WH_Midland,completed,2025-08-07T14:39:29.187794
SO-9b1637273168,2025-08-07,WH_Midland,completed,2025-08-07T14:39:29.187794
SO-5a2599ee0ab2,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-4f666c13f6a5,2025-08-07,WH_North,completed,2025-08-07T14:39:29.187794
SO-8699e7604e60,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-4d2f8583aa86,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-3b155f81b09c,2025-08-07,WH_North,completed,2025-08-07T14:39:29.187794
SO-26d31ff53d0a,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-4207334f9993,2025-08-07,WH_North,completed,2025-08-07T14:39:29.187794
SO-4b655f6334c4,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-ed96915da8d6,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-943c25d5033f,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-41c58e037deb,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-bc60bf3a58ef,2025-08-07,WH_Midland,completed,2025-08-07T14:39:29.187794
SO-dec88e64cb64,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-985d8b132d7d,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-5eeff85ca9d9,2025-08-07,WH_Midland,completed,2025-08-07T14:39:29.187794
SO-70a6277293bf,2025-08-07,WH1_South,completed,2025-08-07T14:39:29.187794
SO-15e4e04d6015,2025-08-07,WH_Midland,completed,2025-08-07T14:39:29.187794
SO-d8c159faa054,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-1d4bf6d45c11,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-1b635f53223e,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-1d1525e4fc5f,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-fcad2de9b704,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-d2ceb04e5acf,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-9b05b325e369,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-acc69f80bb7e,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-49cdf1e7f27d,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-b8d1f29943cf,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-a445237cac8a,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-4f506c93402a,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-fb48a19af6c1,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-1deae5cea451,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-198f3886282f,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-64a3f3aab6c4,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-c21bca28a826,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-ad829116ea1c,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-e873069a355d,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-1d35fb646d99,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-c63e2d36eb91,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-d5f6be7c5831,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-5769748b24c3,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-93121abc6220,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-9b3a1c4df215,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-79b116b92a1f,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-09cb595e403e,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-035e36b7dfdf,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-6b6e60836f35,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-e68b91182b94,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-24913985ec1b,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-95f84c5a1988,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-f8a49e54629c,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-aab684a3fb42,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-fc7437b5db39,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-501686fd2226,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-a10fbdd05867,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-5720f1656dc3,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-c117661d7353,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-6f35cffacef9,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-4b7765778c9b,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-ae8d488765b7,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-046c8574f258,2025-08-08,WH1_South,completed,2025-08-08T14:39:29.187794
SO-e5017737eca8,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-9d42029fb943,2025-08-08,WH_Midland,completed,2025-08-08T14:39:29.187794
SO-4f6473f681ea,2025-08-08,WH_North,completed,2025-08-08T14:39:29.187794
SO-5778b5495879,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-3fca2b25c66f,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-1dbee06abb37,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-d0d1055935e4,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-17acb751cea2,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-49c2fbc0ed63,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-468e3045e61b,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-aaa49f44403a,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-9b3f820b5b93,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-d784aa303468,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-753ed32f6f96,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-dfccb9381ae2,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-a5fd89563557,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-59e5d2c9fbe4,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-649f2c027366,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-0f0d588d0957,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-4769592bb523,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-29b67104820c,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-553e5ca4a5f7,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-82a4a7fe6e9a,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-ab43957d57fc,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-43e320d50f29,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-2645428245b4,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-82e98f52be84,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-5add12ae5fe5,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-d256fbf45268,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-e9c42df1b09f,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-c0f6db90a418,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-381f84be85f5,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-43ebe67343e5,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-5c31f1294e3f,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-774ec7ae8a61,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-e78b92420fc8,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-8a54b4ab19e6,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-1d375fa17500,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-cd33f4177619,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-c99ea1496a85,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-fca403a0d497,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-5f1e4bd432be,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-5ba1102661dd,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-feac1228d54a,2025-08-09,WH_Midland,completed,2025-08-09T14:39:29.187794
SO-e0b6822881c8,2025-08-09,WH_North,completed,2025-08-09T14:39:29.187794
SO-d6698542b30f,2025-08-09,WH1_South,completed,2025-08-09T14:39:29.187794
SO-5eb3ac771093,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-462d02a75a1a,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-8f3e27ad7802,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-565f01267d09,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-023d6d14e0cd,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-4e7279ddc9e2,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-d4a3337dd1b9,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-206557517c86,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-b26526dc5105,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-35891b5f5a91,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-94ad35a67f5a,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-a86d810a5dde,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-290fd5b22c15,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-b0d60a71e99b,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-7d92d5584f48,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-1a472b6bbdd5,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-babeb9f2b27f,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-7decda8c9f61,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-6ae6d3a05b2b,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-4f495c569c8a,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-d53dc308dd00,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-f6369c704c96,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-cbcb81a0aeac,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-aac177e3bc11,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-176d8e6dcc83,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-de7a65aed0a0,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-af16167b8d70,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-88acc645ee1f,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-1a379563803f,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-889e7538d698,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-a3f7683281ab,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-61c335ca8538,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-7208b774abd9,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-dfed59c8a698,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-bed3655400c2,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-8cf527cdd557,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-5d5728a2f2e4,2025-08-10,WH1_South,completed,2025-08-10T14:39:29.187794
SO-676766d129b6,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-46e8478b46b2,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-3f90b29e588f,2025-08-10,WH_North,completed,2025-08-10T14:39:29.187794
SO-e390aaed2ea4,2025-08-10,WH_Midland,completed,2025-08-10T14:39:29.187794
SO-6fdc905ad02e,2025-08-11,WH1_South,completed,2025-08-11T14:39:29.187794
SO-ff88d722bbee,2025-08-11,WH1_South,completed,2025-08-11T14:39:29.187794
SO-f999a257f2b5,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-0040ab48d6e9,2025-08-11,WH_Midland,completed,2025-08-11T14:39:29.187794
SO-ea18a5779708,2025-08-11,WH1_South,completed,2025-08-11T14:39:29.187794
SO-f5463f0ef8f2,2025-08-11,WH_Midland,completed,2025-08-11T14:39:29.187794
SO-e7c2d8a48f19,2025-08-11,WH_Midland,completed,2025-08-11T14:39:29.187794
SO-52b13c8f8a67,2025-08-11,WH_Midland,completed,2025-08-11T14:39:29.187794
SO-08d4c62fdbf8,2025-08-11,WH_Midland,completed,2025-08-11T14:39:29.187794
SO-4b42f0497b77,2025-08-11,WH_Midland,completed,2025-08-11T14:39:29.187794
SO-d6dff905e037,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-69c49a7ad10c,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-ac9ff5618470,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-1047c13c2019,2025-08-11,WH1_South,completed,2025-08-11T14:39:29.187794
SO-66f7b1b4f0a4,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-9d4b97269ce3,2025-08-11,WH_Midland,completed,2025-08-11T14:39:29.187794
SO-8d74ca9d0ca2,2025-08-11,WH1_South,completed,2025-08-11T14:39:29.187794
SO-d2cd79161df5,2025-08-11,WH1_South,completed,2025-08-11T14:39:29.187794
SO-37f876382447,2025-08-11,WH1_South,completed,2025-08-11T14:39:29.187794
SO-055284c8d21a,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-2f4c2d5d4e24,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-ffdf3dcb4a63,2025-08-11,WH1_South,completed,2025-08-11T14:39:29.187794
SO-3186366b688d,2025-08-11,WH1_South,completed,2025-08-11T14:39:29.187794
SO-c0d2cb6a6b26,2025-08-11,WH1_South,completed,2025-08-11T14:39:29.187794
SO-f44f28b83992,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-55f95a1f019f,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-f316dbe339d9,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-2c5707a7a29a,2025-08-11,WH_Midland,completed,2025-08-11T14:39:29.187794
SO-5e47657e10f3,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
SO-a29852000d0b,2025-08-11,WH_North,completed,2025-08-11T14:39:29.187794
